ID,cardID,layout,name,manaCost,cmc,colors,rarity,type,types,subtypes,text,flavorText,power,toughness,colorIdentity,multiverseID,expansion,price,inventory,foilPrice,foilInventory,priceLastUpdated,onlineOnlyVersion,backroom,showcase,foilBackroom,foilShowcase
179883,f97145c32fe9455e640f2a7bd18d3c7bee6e3657,normal,Amrou Kithkin,{W}{W},2,White,Common,Creature — Kithkin,Creature,Kithkin,Amrou Kithkin can't be blocked by creatures with power 3 or greater.,"Quick and agile, Amrou Kithkin can usually escape from even the most fearsome opponents.",1,1,W,2317,Fourth Edition,-1,0,-1,0,1517693369786,0,0,0,0,0
179884,62fe374abcbec0d4731daf140fa117e852ace204,normal,Angry Mob,{2}{W}{W},4,White,Uncommon,Creature — Human,Creature,Human,"Trample
As long as it's your turn, Angry Mob's power and toughness are each equal to 2 plus the number of Swamps your opponents control. As long as it's not your turn, Angry Mob's power and toughness are each 2.",,2+*,2+*,W,2318,Fourth Edition,-1,0,-1,0,1517693370124,0,0,0,0,0
179885,bbed6cb956d9763676e199dd5114eb341aeabc2d,normal,Animate Wall,{W},1,White,Rare,Enchantment — Aura,Enchantment,Aura,Enchant Wall
Enchanted Wall can attack as though it didn't have defender.,,,,W,2319,Fourth Edition,-1,0,-1,0,1517693370476,0,0,0,0,0
179886,24d35568c0228f537da2be0965025be730b4d590,normal,Armageddon,{3}{W},4,White,Rare,Sorcery,Sorcery,,Destroy all lands.,,,,W,2320,Fourth Edition,-1,0,-1,0,1517693370815,0,0,0,0,0
179887,3a46c4a3f27c7517dd17d9c35883a0a09d1236b8,normal,Balance,{1}{W},2,White,Rare,Sorcery,Sorcery,,"Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.",,,,W,2321,Fourth Edition,-1,0,-1,0,1517693371167,0,0,0,0,0
179888,b9c9b9b476c2f5f6734d838258365e975bddd894,normal,Benalish Hero,{W},1,White,Common,Creature — Human Soldier,Creature,"Human,Soldier","Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)","Benalia has a complex caste system that changes with the lunar year. No matter what the season, the only caste that cannot be attained by either heredity or money is that of the Hero.",1,1,W,2322,Fourth Edition,-1,0,-1,0,1517693371510,0,0,0,0,0
179889,fc35a438eabba19c721b094ee8c48298424f8798,normal,Black Ward,{W},1,White,Uncommon,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature has protection from black. This effect doesn't remove Black Ward.,,,,W,2323,Fourth Edition,-1,0,-1,0,1517693371841,0,0,0,0,0
179890,2d157a6ec57957245ed3d740dd1b57817a9872db,normal,Blessing,{W}{W},2,White,Rare,Enchantment — Aura,Enchantment,Aura,Enchant creature
{W}: Enchanted creature gets +1/+1 until end of turn.,,,,W,2324,Fourth Edition,-1,0,-1,0,1517693372209,0,0,0,0,0
179891,4a4b9ef91ab2f451276d63f99a194a99cd1c724f,normal,Blue Ward,{W},1,White,Uncommon,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature has protection from blue. This effect doesn't remove Blue Ward.,,,,W,2325,Fourth Edition,-1,0,-1,0,1517693372552,0,0,0,0,0
179892,1ba9add1bcef7721f009390a2a2fc68ae93208af,normal,Brainwash,{W},1,White,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature can't attack unless its controller pays {3}.,"They're not your friends; they despise you. I'm the only one you can count on. Trust me.",,,W,2326,Fourth Edition,-1,0,-1,0,1517693372889,0,0,0,0,0
179893,329b6062413786147b2f4dd75a20fc9922d9c6f1,normal,Castle,{3}{W},4,White,Uncommon,Enchantment,Enchantment,,Untapped creatures you control get +0/+2.,,,,W,2327,Fourth Edition,-1,0,-1,0,1517693373232,0,0,0,0,0
179894,ba8029ce541d505d63580f7c35e115311812e286,normal,Circle of Protection: Artifacts,{1}{W},2,White,Uncommon,Enchantment,Enchantment,,"{2}: The next time an artifact source of your choice would deal damage to you this turn, prevent that damage.",,,,W,2328,Fourth Edition,-1,0,-1,0,1517693373577,0,0,0,0,0
179895,5e948f64aa467de0c1c83052fa1789e53e00d367,normal,Circle of Protection: Black,{1}{W},2,White,Common,Enchantment,Enchantment,,"{1}: The next time a black source of your choice would deal damage to you this turn, prevent that damage.",,,,W,2329,Fourth Edition,-1,0,-1,0,1517693373913,0,0,0,0,0
179896,8c673b3eff7443fc4580483e36931dc831221f97,normal,Circle of Protection: Blue,{1}{W},2,White,Common,Enchantment,Enchantment,,"{1}: The next time a blue source of your choice would deal damage to you this turn, prevent that damage.",,,,W,2330,Fourth Edition,-1,0,-1,0,1517693374269,0,0,0,0,0
179897,922a476f1d364cb9fae7f65d9bea473cdec764d1,normal,Circle of Protection: Green,{1}{W},2,White,Common,Enchantment,Enchantment,,"{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.",,,,W,2331,Fourth Edition,-1,0,-1,0,1517693374606,0,0,0,0,0
179898,c36edf9568c3484fa6b9f3246d43a0611f35e8a6,normal,Circle of Protection: Red,{1}{W},2,White,Common,Enchantment,Enchantment,,"{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.",,,,W,2332,Fourth Edition,-1,0,-1,0,1517693374948,0,0,0,0,0
179899,99f4fcc4dbd17a8cacf2ae78fdf658056ca07e82,normal,Circle of Protection: White,{1}{W},2,White,Common,Enchantment,Enchantment,,"{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.",,,,W,2333,Fourth Edition,-1,0,-1,0,1517693375294,0,0,0,0,0
179900,266002175901d31645ff89ff523857f9bdbfb00d,normal,Conversion,{2}{W}{W},4,White,Uncommon,Enchantment,Enchantment,,"At the beginning of your upkeep, sacrifice Conversion unless you pay {W}{W}.
All Mountains are Plains.",,,,W,2334,Fourth Edition,-1,0,-1,0,1517693375647,0,0,0,0,0
179901,63c69a4929d2aa3a0ccc32415885246727c0941e,normal,Crusade,{W}{W},2,White,Rare,Enchantment,Enchantment,,White creatures get +1/+1.,,,,W,2335,Fourth Edition,-1,0,-1,0,1517693376015,0,0,0,0,0
179902,08d8e09cfd8f38fa564fa23d2a387a4107fe6825,normal,Death Ward,{W},1,White,Common,Instant,Instant,,Regenerate target creature.,,,,W,2336,Fourth Edition,-1,0,-1,0,1517693376355,0,0,0,0,0
179903,1f789005e3359e5a27b897e96363eee67a447a23,normal,Disenchant,{1}{W},2,White,Common,Instant,Instant,,Destroy target artifact or enchantment.,,,,W,2337,Fourth Edition,-1,0,-1,0,1517693376700,0,0,0,0,0
179904,eaf699e5dae57fa03aab896e00a4532dfe9f1a7f,normal,Divine Transformation,{2}{W}{W},4,White,Uncommon,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature gets +3/+3.,Glory surged through her and radiance surrounded her. All things were possible with the blessing of the Divine.,,,W,2338,Fourth Edition,-1,0,-1,0,1517693377053,0,0,0,0,0
179905,3f36a3f7cd59541d89d6895af8f2bcfb8705ab8b,normal,Elder Land Wurm,{4}{W}{W}{W},7,White,Rare,Creature — Dragon Wurm,Creature,"Dragon,Wurm","Defender, trample
When Elder Land Wurm blocks, it loses defender.",Sometimes it's best to let sleeping dragons lie.,5,5,W,2339,Fourth Edition,-1,0,-1,0,1517693377388,0,0,0,0,0
179906,a0c314255ede4993a9a5be97873a18941895baf2,normal,Eye for an Eye,{W}{W},2,White,Rare,Instant,Instant,,"The next time a source of your choice would deal damage to you this turn, instead that source deals that much damage to you and Eye for an Eye deals that much damage to that source's controller.",,,,W,2340,Fourth Edition,-1,0,-1,0,1517693377731,0,0,0,0,0
179907,90e93ce97567b597e38720e40261265aefafb259,normal,Fortified Area,{1}{W}{W},3,White,Common,Enchantment,Enchantment,,"Wall creatures you control get +1/+0 and have banding. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",,,,W,2341,Fourth Edition,-1,0,-1,0,1517693378070,0,0,0,0,0
179908,60efc64ddb1d531b519ff05466eb6cce63328937,normal,Green Ward,{W},1,White,Uncommon,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature has protection from green. This effect doesn't remove Green Ward.,,,,W,2342,Fourth Edition,-1,0,-1,0,1517693378431,0,0,0,0,0
179909,5a827c18d3cb1d742785f39071ce0803c65bce4a,normal,Healing Salve,{W},1,White,Common,Instant,Instant,,Choose one —
• Target player gains 3 life.
• Prevent the next 3 damage that would be dealt to target creature or player this turn.,,,,W,2343,Fourth Edition,-1,0,-1,0,1517693378765,0,0,0,0,0
179910,c806d3200f181d8f75089684bd6e76e9a77549c5,normal,Holy Armor,{W},1,White,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature gets +0/+2.
{W}: Enchanted creature gets +0/+1 until end of turn.,,,,W,2344,Fourth Edition,-1,0,-1,0,1517693379099,0,0,0,0,0
179911,756a866149f369690c5dfab87e2ebdd9c56ab0d3,normal,Holy Strength,{W},1,White,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature gets +1/+2.,,,,W,2345,Fourth Edition,-1,0,-1,0,1517693379472,0,0,0,0,0
179912,b889a63a08b92d646aa2416712c15c75c0c728d6,normal,Island Sanctuary,{1}{W},2,White,Rare,Enchantment,Enchantment,,"If you would draw a card during your draw step, instead you may skip that draw. If you do, until your next turn, you can't be attacked except by creatures with flying and/or islandwalk.",,,,W,2346,Fourth Edition,-1,0,-1,0,1517693379821,0,0,0,0,0
179913,920e649ad93c8faa0cbc75d129b9c5c734645cbe,normal,Karma,{2}{W}{W},4,White,Uncommon,Enchantment,Enchantment,,"At the beginning of each player's upkeep, Karma deals damage to that player equal to the number of Swamps he or she controls.",,,,W,2347,Fourth Edition,-1,0,-1,0,1517693380164,0,0,0,0,0
179914,cfad0e16218af5d13f64b3c0bd6c6d17b4a4f84c,normal,Kismet,{3}{W},4,White,Uncommon,Enchantment,Enchantment,,"Artifacts, creatures, and lands your opponents control enter the battlefield tapped.",,,,W,2348,Fourth Edition,-1,0,-1,0,1517693380517,0,0,0,0,0
179915,1743e8a53248112ad2c540e7bad11119216e84ce,normal,Land Tax,{W},1,White,Rare,Enchantment,Enchantment,,"At the beginning of your upkeep, if an opponent controls more lands than you, you may search your library for up to three basic land cards, reveal them, and put them into your hand. If you do, shuffle your library.",,,,W,2349,Fourth Edition,-1,0,-1,0,1517693380866,0,0,0,0,0
179916,c91f7061b1f5958e218247546b81f09d51ee9aee,normal,Mesa Pegasus,{1}{W},2,White,Common,Creature — Pegasus,Creature,Pegasus,"Flying; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)","Before a woman marries in the village of Sursi, she must visit the land of the Mesa Pegasus. Legend has it that if the woman is pure of heart and her love is true, a Mesa Pegasus will appear, blessing her family with long life and good fortune.",1,1,W,2350,Fourth Edition,-1,0,-1,0,1517693381209,0,0,0,0,0
179917,cbf03ce6665d1fdde5c805d67f2b1e3f56a2d9e5,normal,Morale,{1}{W}{W},3,White,Common,Instant,Instant,,Attacking creatures get +1/+1 until end of turn.,"""After Lacjsi's speech, the Knights grew determined to crush their ancient enemies clan by clan.""
—Tivadar of Thorn, History of the Goblin Wars",,,W,2351,Fourth Edition,-1,0,-1,0,1517693381531,0,0,0,0,0
179918,193e85a98b3cbffe9818e16b9921f009a54463c7,normal,Northern Paladin,{2}{W}{W},4,White,Rare,Creature — Human Knight,Creature,"Human,Knight","{W}{W}, {T}: Destroy target black permanent.","Look to the north; there you will find aid and comfort." —The Book of Tal,3,3,W,2352,Fourth Edition,-1,0,-1,0,1517693381881,0,0,0,0,0
179919,694b4e983bd686ac530ecc5de14b53cf14b09b74,normal,Osai Vultures,{1}{W},2,White,Uncommon,Creature — Bird,Creature,Bird,"Flying
At the beginning of each end step, if a creature died this turn, put a carrion counter on Osai Vultures.
Remove two carrion counters from Osai Vultures: Osai Vultures gets +1/+1 until end of turn.",,1,1,W,2353,Fourth Edition,-1,0,-1,0,1517693382223,0,0,0,0,0
179920,2e22cdb1b867544326c648018835ee84dc39c8ae,normal,Pearled Unicorn,{2}{W},3,White,Common,Creature — Unicorn,Creature,Unicorn,,"""'Do you know, I always thought Unicorns were fabulous monsters, too? I never saw one alive before!' 'Well, now that we have seen each other,' said the Unicorn, 'if you'll believe in me, I'll believe in you.'"" —Lewis Carroll",2,2,W,2354,Fourth Edition,-1,0,-1,0,1517693382569,0,0,0,0,0
179921,c1a67f927e9db82692aefc3dc3c8f1aec872f822,normal,Personal Incarnation,{3}{W}{W}{W},6,White,Rare,Creature — Avatar Incarnation,Creature,"Avatar,Incarnation","{0}: The next 1 damage that would be dealt to Personal Incarnation this turn is dealt to its owner instead. Only Personal Incarnation's owner may activate this ability.
When Personal Incarnation dies, its owner loses half his or her life, rounded up.",,6,6,W,2355,Fourth Edition,-1,0,-1,0,1517693382914,0,0,0,0,0
179922,c551abe3523b6c65f5ad93a5d2f291b2151b7cda,normal,Piety,{2}{W},3,White,Common,Instant,Instant,,Blocking creatures get +0/+3 until end of turn.,"""Whoever obeys God and His Prophet, fears God and does his duty to Him, will surely find success.""
—The Qur'an, 24:52",,,W,2356,Fourth Edition,-1,0,-1,0,1517693383252,0,0,0,0,0
179923,b2944198817ddd24b9d9f85c256a97420d5685c7,normal,Pikemen,{1}{W},2,White,Common,Creature — Human Soldier,Creature,"Human,Soldier","First strike; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)","""As the cavalry bore down, we faced them with swords drawn and pikes hidden in the grass at our feet. 'Don't lift your pikes 'til I give the word,' I said.""
—Maeveen O'Donagh, Memoirs of a Soldier",1,1,W,2357,Fourth Edition,-1,0,-1,0,1517693383591,0,0,0,0,0
179924,39b39c9314869613d6602c5af980e34ffded31dc,normal,Purelace,{W},1,White,Rare,Instant,Instant,,Target spell or permanent becomes white. (Mana symbols on that permanent remain unchanged.),,,,W,2358,Fourth Edition,-1,0,-1,0,1517693383914,0,0,0,0,0
179925,8168f1b7fdb10ebd574ada6f6254a5c3cf06a0fc,normal,Red Ward,{W},1,White,Uncommon,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature has protection from red. This effect doesn't remove Red Ward.,,,,W,2359,Fourth Edition,-1,0,-1,0,1517693384309,0,0,0,0,0
179926,26cdcf8efeeeded7066dac9f6f3e0e6941048640,normal,Reverse Damage,{1}{W}{W},3,White,Rare,Instant,Instant,,"The next time a source of your choice would deal damage to you this turn, prevent that damage. You gain life equal to the damage prevented this way.",,,,W,2360,Fourth Edition,-1,0,-1,0,1517693384645,0,0,0,0,0
179927,08e0add1bfdca0cd4a7e7af3ed6c42926ba3db88,normal,Righteousness,{W},1,White,Rare,Instant,Instant,,Target blocking creature gets +7/+7 until end of turn.,,,,W,2361,Fourth Edition,-1,0,-1,0,1517693384980,0,0,0,0,0
179928,8331455a5541f7cff730342d2b411317d3c6d59d,normal,Samite Healer,{1}{W},2,White,Common,Creature — Human Cleric,Creature,"Human,Cleric",{T}: Prevent the next 1 damage that would be dealt to target creature or player this turn.,Healers ultimately acquire the divine gifts of spiritual and physical wholeness. The most devout are also granted the ability to pass physical wholeness on to others.,1,1,W,2362,Fourth Edition,-1,0,-1,0,1517693385549,0,0,0,0,0
179929,0e761ec4c01d37c4aa7c8b51aba8bafa37c7f148,normal,Savannah Lions,{W},1,White,Rare,Creature — Cat,Creature,Cat,,"The traditional kings of the jungle command a healthy respect in other climates as well. Relying mainly on their stealth and speed, Savannah Lions can take a victim by surprise, even in the endless, flat plains of their homeland.",2,1,W,2363,Fourth Edition,-1,0,-1,0,1517693385886,0,0,0,0,0
179930,c69a87ba73011d99729261189c562788f664525f,normal,Seeker,{2}{W}{W},4,White,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature can't be blocked except by artifact creatures and/or white creatures.,,,,W,2364,Fourth Edition,-1,0,-1,0,1517693386109,0,0,0,0,0
179931,b4c07c99c023cd325358e42a1764d39376fcd167,normal,Serra Angel,{3}{W}{W},5,White,Uncommon,Creature — Angel,Creature,Angel,Flying (This creature can't be blocked except by creatures with flying or reach.)
Vigilance (Attacking doesn't cause this creature to tap.),"Born with wings of light and a sword of faith, this heavenly incarnation embodies both fury and purity.",4,4,W,2365,Fourth Edition,-1,0,-1,0,1517693386446,0,0,0,0,0
179932,9d67d84c4318385eecf295852b58bab10a412458,normal,Spirit Link,{W},1,White,Uncommon,Enchantment — Aura,Enchantment,Aura,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Whenever enchanted creature deals damage, you gain that much life.",,,,W,2366,Fourth Edition,-1,0,-1,0,1517693386776,0,0,0,0,0
179933,6b98527a980ab3e77980d277a30ded7679825cdb,normal,Swords to Plowshares,{W},1,White,Uncommon,Instant,Instant,,Exile target creature. Its controller gains life equal to its power.,,,,W,2367,Fourth Edition,-1,0,-1,0,1517693387116,0,0,0,0,0
179934,f8f23ad260c81e5f1f7c213026145229b9cfb6dd,normal,Tundra Wolves,{W},1,White,Common,Creature — Wolf,Creature,Wolf,First strike (This creature deals combat damage before creatures without first strike.),"I heard their eerie howling, the wolves calling their kindred across the frozen plains.",1,1,W,2368,Fourth Edition,-1,0,-1,0,1517693387466,0,0,0,0,0
